In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL3;SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | entity.features->exists(f | f.name = prop.name))))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.12663755458515283;0.07692307692307693;0.88;0.5384615384615384;1.0;0.14146341463414633;0.16666666666666666;0.07692307692307693;0.2773500981126146;0.25999820691510084;1.0;0.01;0.4625432760617778;0.005714285714285714;0.2599205300510161;0.7857142857142857;0.08333333333333333;1.0
References;0.12663755458515283;0.07692307692307693;0.88;0.5384615384615384;1.0;0.14146341463414633;0.16666666666666666;0.07692307692307693;0.2773500981126146;0.25999820691510084;1.0;0.01;0.4625432760617778;0.005714285714285714;0.2599205300510161;0.7857142857142857;0.08333333333333333;1.0
Attributes;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
Class;0.5356935577481138;0.4482758620689655;0.84;0.7241379310344828;0.4482758620689655;0.5786833855799373;0.125;0.4482758620689655;0.6695340634119862;0.6048423961803618;12.818181818181818;0.13;0.7305531586484636;0.0;0.6048027634227622;0.7241379310344828;10.5625;0.8446601941747572
Package;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
NamedElement;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
Property;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
StrongReferences;0.0;0.0;0.87;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7699115044247787;0.0;0.0
EXAM-BC;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.5;0.125
EXAM-WC;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.625;0.5
EXAM-AVG;0.1875;0.1875;0.1875;0.1875;0.4375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.5625;0.3125

OCL11;SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | prop.complexType.oclIsUndefined() implies entity.features-> select(f|f.oclIsTypeOf(TrgAttribute)) -> exists(f | f.name = prop.name))))))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.12663755458515283;0.07692307692307693;0.88;0.5384615384615384;1.0;0.14146341463414633;0.16666666666666666;0.07692307692307693;0.2773500981126146;0.25999820691510084;1.0;0.01;0.4625432760617778;0.005714285714285714;0.2599205300510161;0.7857142857142857;0.08333333333333333;1.0
References;0.12663755458515283;0.07692307692307693;0.88;0.5384615384615384;1.0;0.14146341463414633;0.16666666666666666;0.07692307692307693;0.2773500981126146;0.25999820691510084;1.0;0.01;0.4625432760617778;0.005714285714285714;0.2599205300510161;0.7857142857142857;0.08333333333333333;1.0
Attributes;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
Class;0.5356935577481138;0.4482758620689655;0.84;0.7241379310344828;0.4482758620689655;0.5786833855799373;0.125;0.4482758620689655;0.6695340634119862;0.6048423961803618;12.818181818181818;0.13;0.7305531586484636;0.0;0.6048027634227622;0.7241379310344828;10.5625;0.8446601941747572
Package;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
NamedElement;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
Property;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
StrongReferences;0.0;0.0;0.87;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7699115044247787;0.0;0.0
EXAM-BC;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.5;0.125
EXAM-WC;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.625;0.5
EXAM-AVG;0.1875;0.1875;0.1875;0.1875;0.4375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.5625;0.3125

OCL12;SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | prop.complexType.oclIsUndefined() implies entity.features-> exists(f | TrgAttribute.allInstances()-> exists(a | a=f and a.type = if prop.primitiveType.oclIsUndefined() then 'NoType' else prop.primitiveType endif)))))))        
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.12663755458515283;0.07692307692307693;0.88;0.5384615384615384;1.0;0.14146341463414633;0.16666666666666666;0.07692307692307693;0.2773500981126146;0.25999820691510084;1.0;0.01;0.4625432760617778;0.005714285714285714;0.2599205300510161;0.7857142857142857;0.08333333333333333;1.0
References;0.12663755458515283;0.07692307692307693;0.88;0.5384615384615384;1.0;0.14146341463414633;0.16666666666666666;0.07692307692307693;0.2773500981126146;0.25999820691510084;1.0;0.01;0.4625432760617778;0.005714285714285714;0.2599205300510161;0.7857142857142857;0.08333333333333333;1.0
Attributes;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
Class;0.5356935577481138;0.4482758620689655;0.84;0.7241379310344828;0.4482758620689655;0.5786833855799373;0.125;0.4482758620689655;0.6695340634119862;0.6048423961803618;12.818181818181818;0.13;0.7305531586484636;0.0;0.6048027634227622;0.7241379310344828;10.5625;0.8446601941747572
Package;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
NamedElement;0.0;0.13;0.13;0.565;0.13;0.0;0.022988505747126436;0.13;0.36055512754639896;0.0;12.011363636363637;0.13;0.13;0.0;0.0;0.06951871657754011;1.9425287356321839;0.5
Property;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;0.13;1.0;0.0;0.9999115904871365;1.0;1.0;1.0
StrongReferences;0.0;0.0;0.87;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7699115044247787;0.0;0.0
EXAM-BC;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.5;0.125
EXAM-WC;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.625;0.5
EXAM-AVG;0.1875;0.1875;0.1875;0.1875;0.4375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.5625;0.3125


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
OCL3;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.5;0.125
OCL4;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.125;0.125
OCL8;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.5;0.125
OCL11;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.5;0.125
OCL12;0.125;0.125;0.125;0.125;0.25;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;0.125;0.5;0.125

WORST CASE;Cohen-WC;Braun-Banquet-WC;Simple Matching-WC;Kulcynski2-WC;Barinel-WC;Arithmetic Mean-WC;Mountford-WC;Zoltar-WC;Ochiai-WC;Phi-WC;Op2-WC;Russel Rao-WC;Baroni-Urbani & Buser-WC;Pierce-WC;Ochiai2-WC;Rogers & Tanimoto-WC;DStar-WC;Tarantula-WC
OCL3;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.625;0.5
OCL4;0.25;0.25;0.25;0.25;0.375;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.25;0.25
OCL8;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.625;0.5
OCL11;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.625;0.5
OCL12;0.25;0.25;0.25;0.25;0.625;0.25;0.25;0.25;0.25;0.25;0.25;0.625;0.25;1.0;0.25;0.25;0.625;0.5

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL3;0.1875;0.1875;0.1875;0.1875;0.4375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.5625;0.3125
OCL4;0.1875;0.1875;0.1875;0.1875;0.3125;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.1875;0.1875
OCL8;0.1875;0.1875;0.1875;0.1875;0.4375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.5625;0.3125
OCL11;0.1875;0.1875;0.1875;0.1875;0.4375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.5625;0.3125
OCL12;0.1875;0.1875;0.1875;0.1875;0.4375;0.1875;0.1875;0.1875;0.1875;0.1875;0.1875;0.375;0.1875;0.6875;0.1875;0.1875;0.5625;0.3125
